Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status,Collection
amazing-dry-sandals-collection12,,,,,,,,xs,,blue,,water,fb54f4b4-96a9-45c5-ad2b-8166220a88d9,4861.0,,0,deny,manual,408.70,438.76,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,124.49,,collection12
amazing-dry-sandals-collection12,,,,,,,,s,,red,,water,b43aa207-955d-4f56-abf4-146159ba17c1,2833.0,,0,deny,manual,174.98,958.48,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,272.74,,collection12
amazing-dry-sandals-collection12,,,,,,,,s,,blue,,water,0c16fac6-2edb-44aa-b4ac-adff8985582c,3278.0,,0,deny,manual,101.62,522.98,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,333.98,,collection12
amazing-dry-sandals-collection12,,,,,,,,m,,red,,water,8f2792cc-e079-47e2-a9d2-0eac9021d8dc,192.0,,0,deny,manual,337.96,342.90,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,207.91,,collection12
amazing-dry-sandals-collection12,,,,,,,,m,,blue,,water,58f2944f-2574-42e8-959a-fb30afe3ef53,2604.0,,0,deny,manual,790.48,907.20,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,839.26,,collection12
amazing-dry-sandals-collection12,,,,,,,,l,,red,,water,34aa8e4b-cd5f-4aec-9115-4be757300f71,2393.0,,0,deny,manual,193.89,363.71,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,95.35,,collection12
amazing-dry-sandals-collection12,,,,,,,,l,,blue,,water,69c9550b-3ca9-4f85-838e-f08ad2c7cb70,3917.0,,0,deny,manual,9.37,146.02,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,111.49,,collection12
amazing-dry-sandals-collection12,,,,,,,,xl,,red,,water,84ca9428-3b07-4390-85f6-aa46422e1bda,3966.0,,0,deny,manual,1.76,130.07,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,104.30,,collection12
amazing-dry-sandals-collection12,,,,,,,,xl,,blue,,water,4eb1997d-a5b3-483c-9b8a-1ec958799747,2464.0,,0,deny,manual,3.28,13.66,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,5.94,,collection12
amazing-dry-sandals-collection11,Amazing Dry Sandals Collection11,,Shopify,Home,,TRUE,Size,xs,Color,red,Element,water,83e189b5-c84a-40eb-b641-53f9b36bed4d,2115.0,,0,deny,manual,81.02,129.29,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0457/6431/3110/products/AAUvwnj0ICORVuxs41ODOvnhvedArLiSV20df7r8XBjEUQ_s900-c-k-c0x00ffffff-no-rj_bafc6b5a-1668-4a32-94e5-b0fb40350cbe.jpg?v=1614295439,1,,FALSE,,,,,,,,,,,,,,,,,kg,,6.72,active,collection11
amazing-dry-sandals-collection11,,,,,,,,xs,,blue,,water,b12724ad-96ff-4f03-a98a-5e8c99aaf89f,364.0,,0,deny,manual,35.18,285.27,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,126.11,,collection11
amazing-dry-sandals-collection11,,,,,,,,s,,red,,water,0444f369-cb8b-4237-8001-5aec1a59a69c,2490.0,,0,deny,manual,127.73,996.24,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,65.08,,collection11
amazing-dry-sandals-collection11,,,,,,,,s,,blue,,water,e2897b2f-e969-4c60-b583-4dcf8081dcf8,4260.0,,0,deny,manual,89.94,97.45,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,96.46,,collection11
amazing-dry-sandals-collection11,,,,,,,,m,,red,,water,3e7ba51f-7e92-4826-9b93-2612ac02fb3a,2188.0,,0,deny,manual,244.43,517.93,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,498.72,,collection11
amazing-dry-sandals-collection11,,,,,,,,m,,blue,,water,047824b4-8f80-42e7-9d40-f6748111b421,2176.0,,0,deny,manual,35.81,230.30,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,13.70,,collection11
amazing-dry-sandals-collection11,,,,,,,,l,,red,,water,a5a69f3c-6079-4751-bc7a-0ef250c61ac9,66.0,,0,deny,manual,38.34,104.40,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,27.03,,collection11
amazing-dry-sandals-collection11,,,,,,,,l,,blue,,water,ff0a76e1-a881-4956-9a52-87ae46dd8844,1164.0,,0,deny,manual,152.30,182.13,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,148.57,,collection11
amazing-dry-sandals-collection11,,,,,,,,xl,,red,,water,48aa1bba-ff8c-4ec0-851d-ed8f08886adb,2582.0,,0,deny,manual,316.52,596.29,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,427.71,,collection11
amazing-dry-sandals-collection11,,,,,,,,xl,,blue,,water,8056e30a-d3e3-417d-a7a1-564134d62a5b,3850.0,,0,deny,manual,97.90,394.26,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,316.61,,collection11
amazing-dry-sandals-collection10,Amazing Dry Sandals Collection10,,Shopify,Home,,TRUE,Size,xs,Color,red,Element,water,218232e6-53ef-4de4-894b-88419a52ebf2,3878.0,,0,deny,manual,154.40,242.12,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0457/6431/3110/products/AAUvwnj0ICORVuxs41ODOvnhvedArLiSV20df7r8XBjEUQ_s900-c-k-c0x00ffffff-no-rj_9598db4a-07c2-4718-945c-ade645e60294.jpg?v=1614295437,1,,FALSE,,,,,,,,,,,,,,,,,kg,,201.95,active,collection10
amazing-dry-sandals-collection10,,,,,,,,xs,,blue,,water,376f60dd-6dbc-4c13-be8e-ccc79e142500,1426.0,,0,deny,manual,131.06,422.34,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,241.69,,collection10
amazing-dry-sandals-collection10,,,,,,,,s,,red,,water,92460494-bc67-4643-b206-7abf938e20ba,1236.0,,0,deny,manual,58.53,485.11,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,74.23,,collection10
amazing-dry-sandals-collection10,,,,,,,,s,,blue,,water,10e41633-df2a-4f5e-bbc2-2c9d5df34436,2699.0,,0,deny,manual,53.20,179.29,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,39.75,,collection10
amazing-dry-sandals-collection10,,,,,,,,m,,red,,water,7c632d61-c277-4966-b1bd-5a693e9cb1c9,1159.0,,0,deny,manual,30.12,299.41,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,174.77,,collection10
amazing-dry-sandals-collection10,,,,,,,,m,,blue,,water,aa03a554-3c35-4b19-a6b2-639b4b378a8f,2853.0,,0,deny,manual,660.19,676.74,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,163.18,,collection10
amazing-dry-sandals-collection10,,,,,,,,l,,red,,water,e3ece409-26d1-4859-83df-7b4496e9d8f1,2727.0,,0,deny,manual,137.57,253.65,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,24.77,,collection10
amazing-dry-sandals-collection10,,,,,,,,l,,blue,,water,8403d1ed-2f27-44b0-ba87-400a1acdc0c5,4619.0,,0,deny,manual,957.11,993.53,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,955.40,,collection10
amazing-dry-sandals-collection10,,,,,,,,xl,,red,,water,3c8471fe-2eea-4fa6-b4a6-568b2d490671,529.0,,0,deny,manual,385.09,532.44,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,172.15,,collection10
amazing-dry-sandals-collection10,,,,,,,,xl,,blue,,water,65dec203-bec1-4595-95a7-c4688b584afc,4501.0,,0,deny,manual,86.85,87.43,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,51.13,,collection10
amazing-dry-sandals-collection9,Amazing Dry Sandals Collection9,,Shopify,Home,,TRUE,Size,xs,Color,red,Element,water,13e01bc2-496d-4dab-bdf6-2a1a68a9adb1,1151.0,,0,deny,manual,169.94,383.31,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0457/6431/3110/products/AAUvwnj0ICORVuxs41ODOvnhvedArLiSV20df7r8XBjEUQ_s900-c-k-c0x00ffffff-no-rj_cdce60a8-a93f-4760-94a4-60a7c34acdb7.jpg?v=1614295436,1,,FALSE,,,,,,,,,,,,,,,,,kg,,58.20,active,collection9
amazing-dry-sandals-collection9,,,,,,,,xs,,blue,,water,e0b3cca7-6555-4de9-8611-c9d80cd1ec6d,2084.0,,0,deny,manual,281.03,729.69,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,669.08,,collection9
amazing-dry-sandals-collection9,,,,,,,,s,,red,,water,a5383136-4614-427f-a1e9-f34a428a85d2,3532.0,,0,deny,manual,385.51,970.72,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,578.15,,collection9
amazing-dry-sandals-collection9,,,,,,,,s,,blue,,water,cb104b14-544f-45a1-a8d8-a048f316da92,698.0,,0,deny,manual,579.52,950.29,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,177.71,,collection9
amazing-dry-sandals-collection9,,,,,,,,m,,red,,water,8a33694b-6eaf-46ca-ae2e-d7c86007172b,1137.0,,0,deny,manual,426.73,595.18,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,56.42,,collection9
amazing-dry-sandals-collection9,,,,,,,,m,,blue,,water,8924cae0-24d7-43e9-9234-516d334c0061,856.0,,0,deny,manual,262.31,275.86,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,43.63,,collection9
amazing-dry-sandals-collection9,,,,,,,,l,,red,,water,f1299b77-d980-4675-b5bc-dfc5445e3bff,4399.0,,0,deny,manual,311.01,323.48,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,165.53,,collection9
amazing-dry-sandals-collection9,,,,,,,,l,,blue,,water,ee469e3e-ce04-4af8-9a2f-c92d4bdcedca,3907.0,,0,deny,manual,199.22,284.38,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,181.54,,collection9
amazing-dry-sandals-collection9,,,,,,,,xl,,red,,water,ccf2c6c5-a023-4b18-b2bb-d8ca9a4e13b5,1357.0,,0,deny,manual,133.58,332.47,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,47.26,,collection9
amazing-dry-sandals-collection9,,,,,,,,xl,,blue,,water,26dace72-eccc-427a-af18-721e69dcb012,2634.0,,0,deny,manual,97.19,490.88,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,346.31,,collection9
amazing-dry-sandals-collection8,Amazing Dry Sandals Collection8,,Shopify,Home,,TRUE,Size,xs,Color,red,Element,water,5738ab94-3d0c-4ccb-b24c-fe2583395167,2072.0,,0,deny,manual,269.21,631.79,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0457/6431/3110/products/AAUvwnj0ICORVuxs41ODOvnhvedArLiSV20df7r8XBjEUQ_s900-c-k-c0x00ffffff-no-rj_8d62e272-8210-438a-a9af-40482c6d8fce.jpg?v=1614295434,1,,FALSE,,,,,,,,,,,,,,,,,kg,,415.20,active,collection8
amazing-dry-sandals-collection8,,,,,,,,xs,,blue,,water,a5a49ba0-8032-4bc4-80ae-b989f0ce099c,2561.0,,0,deny,manual,251.71,863.03,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,618.84,,collection8
amazing-dry-sandals-collection8,,,,,,,,s,,red,,water,921763a2-cf2d-4d4b-9992-7c3c49ab35d0,3540.0,,0,deny,manual,70.92,640.82,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,603.71,,collection8
amazing-dry-sandals-collection8,,,,,,,,s,,blue,,water,8f88ef98-e431-45c6-a09b-7139ae20b7dc,3933.0,,0,deny,manual,329.72,833.27,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,622.52,,collection8
amazing-dry-sandals-collection8,,,,,,,,m,,red,,water,c3ea3767-dac3-4bb1-b13b-6736303822f2,1091.0,,0,deny,manual,408.95,840.27,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,609.42,,collection8
amazing-dry-sandals-collection8,,,,,,,,m,,blue,,water,b097dfc6-530b-466d-902a-200b913e64dc,1836.0,,0,deny,manual,47.95,108.11,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,58.41,,collection8
amazing-dry-sandals-collection8,,,,,,,,l,,red,,water,07896040-6b45-40ab-8cd3-3346569ee455,3689.0,,0,deny,manual,95.41,263.50,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,236.95,,collection8
amazing-dry-sandals-collection8,,,,,,,,l,,blue,,water,ceaad025-55a9-45f9-8094-49491854f26c,3013.0,,0,deny,manual,220.90,750.99,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,163.47,,collection8
amazing-dry-sandals-collection8,,,,,,,,xl,,red,,water,d5e83f11-2920-4288-b322-ee3f7a8b6007,2661.0,,0,deny,manual,234.28,381.96,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,132.41,,collection8
amazing-dry-sandals-collection8,,,,,,,,xl,,blue,,water,3215afb5-520f-4c71-abeb-76b54277e569,209.0,,0,deny,manual,499.56,993.58,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,719.25,,collection8
amazing-dry-sandals-collection7,Amazing Dry Sandals Collection7,,Shopify,Home,,TRUE,Size,xs,Color,red,Element,water,ed311850-0346-4c81-a484-9e45df3652ac,4368.0,,0,deny,manual,511.07,898.14,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0457/6431/3110/products/AAUvwnj0ICORVuxs41ODOvnhvedArLiSV20df7r8XBjEUQ_s900-c-k-c0x00ffffff-no-rj_45b359ea-09f1-42ab-8ed6-3164f226c5f2.jpg?v=1614295432,1,,FALSE,,,,,,,,,,,,,,,,,kg,,450.75,active,collection7
amazing-dry-sandals-collection7,,,,,,,,xs,,blue,,water,6ba65c88-9258-42c8-87d8-dd5d5b814211,774.0,,0,deny,manual,60.01,482.66,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,97.19,,collection7
amazing-dry-sandals-collection7,,,,,,,,s,,red,,water,ab0def3a-7d24-406c-a586-a028d66cb6d6,480.0,,0,deny,manual,80.36,274.63,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,241.75,,collection7
amazing-dry-sandals-collection7,,,,,,,,s,,blue,,water,9e69c23b-c1e3-4b0c-b1ad-2f0260a64945,4524.0,,0,deny,manual,42.15,238.81,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,237.02,,collection7
amazing-dry-sandals-collection7,,,,,,,,m,,red,,water,e086894a-35fe-4aef-b4d6-8bb31ae9e953,1871.0,,0,deny,manual,167.65,223.96,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,130.72,,collection7
amazing-dry-sandals-collection7,,,,,,,,m,,blue,,water,88a6a678-e704-4d12-a541-c9e492bf2ee4,509.0,,0,deny,manual,108.97,828.14,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,99.35,,collection7
amazing-dry-sandals-collection7,,,,,,,,l,,red,,water,7d0ee69f-fdb6-487c-8190-af1ab8aeb216,874.0,,0,deny,manual,298.09,910.15,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,471.76,,collection7
amazing-dry-sandals-collection7,,,,,,,,l,,blue,,water,ef2ae33d-34ca-4435-839e-d593de51185e,2734.0,,0,deny,manual,268.90,453.52,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,426.92,,collection7
amazing-dry-sandals-collection7,,,,,,,,xl,,red,,water,3b103809-407c-4cd7-8fc3-d454bf228754,2273.0,,0,deny,manual,146.65,405.93,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,158.44,,collection7
amazing-dry-sandals-collection7,,,,,,,,xl,,blue,,water,68d14014-dfd9-4459-add5-453d15b39d71,3695.0,,0,deny,manual,112.57,231.62,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,108.46,,collection7
amazing-dry-sandals-collection6,Amazing Dry Sandals Collection6,,Shopify,Home,,TRUE,Size,xs,Color,red,Element,water,29fb34d0-17ae-46b5-b154-f3db630ad83a,422.0,,0,deny,manual,47.85,208.80,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0457/6431/3110/products/AAUvwnj0ICORVuxs41ODOvnhvedArLiSV20df7r8XBjEUQ_s900-c-k-c0x00ffffff-no-rj_c879bfb6-780b-4436-a14d-1cdefaf461cb.jpg?v=1614295431,1,,FALSE,,,,,,,,,,,,,,,,,kg,,176.59,active,collection6
amazing-dry-sandals-collection6,,,,,,,,xs,,blue,,water,09a03ea4-7af0-48ce-87b3-b9fa2f75f070,1678.0,,0,deny,manual,86.72,90.20,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,82.57,,collection6
amazing-dry-sandals-collection6,,,,,,,,s,,red,,water,39e99a1e-6d11-4993-b1dd-384c7cc0dae7,654.0,,0,deny,manual,237.80,892.44,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,70.01,,collection6
amazing-dry-sandals-collection6,,,,,,,,s,,blue,,water,614db984-c2ae-47ab-b19b-f5c53d5c87fe,4354.0,,0,deny,manual,273.73,310.54,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,214.63,,collection6
amazing-dry-sandals-collection6,,,,,,,,m,,red,,water,29d88dbb-ae44-49d4-b9f8-496bf6038361,3762.0,,0,deny,manual,64.29,109.72,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,89.44,,collection6
amazing-dry-sandals-collection6,,,,,,,,m,,blue,,water,45769015-fc29-4419-8f8c-76523f40915f,3421.0,,0,deny,manual,86.92,926.15,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,272.50,,collection6
amazing-dry-sandals-collection6,,,,,,,,l,,red,,water,414354d8-4856-43cf-83b3-20f44b407cc7,645.0,,0,deny,manual,15.05,165.71,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,17.85,,collection6
amazing-dry-sandals-collection6,,,,,,,,l,,blue,,water,48b6f066-7215-459b-b359-7f980f89e455,1863.0,,0,deny,manual,385.88,580.41,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,293.39,,collection6
amazing-dry-sandals-collection6,,,,,,,,xl,,red,,water,35c36be5-3dab-499e-baa2-7ede09dfac92,1477.0,,0,deny,manual,196.05,565.73,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,370.43,,collection6
amazing-dry-sandals-collection6,,,,,,,,xl,,blue,,water,6ced86fc-e686-42fd-8568-9ac0960f6068,1531.0,,0,deny,manual,11.19,14.47,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,4.40,,collection6
amazing-dry-sandals-collection5,Amazing Dry Sandals Collection5,,Shopify,Home,,TRUE,Size,xs,Color,red,Element,water,9cb62448-9489-42fe-bd5b-38e86e9158aa,1570.0,,0,deny,manual,162.70,349.76,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0457/6431/3110/products/AAUvwnj0ICORVuxs41ODOvnhvedArLiSV20df7r8XBjEUQ_s900-c-k-c0x00ffffff-no-rj_6f5c9931-f049-4f13-93b9-e2d578644c4c.jpg?v=1614295429,1,,FALSE,,,,,,,,,,,,,,,,,kg,,211.46,active,collection5
amazing-dry-sandals-collection5,,,,,,,,xs,,blue,,water,e621aee5-e318-4059-996d-20e4c34db9e7,1125.0,,0,deny,manual,466.26,473.93,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,272.03,,collection5
amazing-dry-sandals-collection5,,,,,,,,s,,red,,water,a50b00dd-1f59-4532-9588-1914a0a2c712,2679.0,,0,deny,manual,1.48,345.78,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,293.80,,collection5
amazing-dry-sandals-collection5,,,,,,,,s,,blue,,water,62e6bfcb-3798-4be9-b4db-d673d7e0708d,3890.0,,0,deny,manual,139.43,832.02,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,305.83,,collection5
amazing-dry-sandals-collection5,,,,,,,,m,,red,,water,9cd0bcb9-5021-4a46-93c1-1c228738a7de,3930.0,,0,deny,manual,509.75,914.57,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,582.64,,collection5
amazing-dry-sandals-collection5,,,,,,,,m,,blue,,water,f000f904-b353-4c71-a2c5-cf832d2a2fc9,437.0,,0,deny,manual,197.70,287.72,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,261.82,,collection5
amazing-dry-sandals-collection5,,,,,,,,l,,red,,water,74a7ae23-edab-4a5b-8823-80dd2274693d,3742.0,,0,deny,manual,160.16,451.62,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,431.71,,collection5
amazing-dry-sandals-collection5,,,,,,,,l,,blue,,water,5a2afed8-db9f-4b94-b7e0-11588e796d61,3719.0,,0,deny,manual,663.14,818.91,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,139.63,,collection5
amazing-dry-sandals-collection5,,,,,,,,xl,,red,,water,5a1cc5ed-92ac-4947-9db2-42fd58cdcc7e,885.0,,0,deny,manual,47.27,418.78,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,411.68,,collection5
amazing-dry-sandals-collection5,,,,,,,,xl,,blue,,water,6d957b17-9abc-4e20-ae95-359d0e892a8e,3392.0,,0,deny,manual,365.85,695.46,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,488.62,,collection5
amazing-dry-sandals-collection4,Amazing Dry Sandals Collection4,,Shopify,Home,,TRUE,Size,xs,Color,red,Element,water,15bc6ee6-30f5-4a7b-a59c-7775e34a065f,2384.0,,0,deny,manual,29.11,943.47,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0457/6431/3110/products/AAUvwnj0ICORVuxs41ODOvnhvedArLiSV20df7r8XBjEUQ_s900-c-k-c0x00ffffff-no-rj_7f14c5c3-a0a4-4ea7-9b1b-4710254c2c25.jpg?v=1614295427,1,,FALSE,,,,,,,,,,,,,,,,,kg,,620.46,active,collection4
amazing-dry-sandals-collection4,,,,,,,,xs,,blue,,water,4ab58424-e8d1-4cc3-946e-3dc4783e11d8,2877.0,,0,deny,manual,430.22,552.76,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,25.80,,collection4
amazing-dry-sandals-collection4,,,,,,,,s,,red,,water,8f95aaca-e29b-414e-9a9c-baac6e0dbb5f,1246.0,,0,deny,manual,148.59,301.48,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,67.28,,collection4
amazing-dry-sandals-collection4,,,,,,,,s,,blue,,water,83da0e7e-796d-4434-9673-dae686b32d69,2239.0,,0,deny,manual,614.77,976.60,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,80.07,,collection4
amazing-dry-sandals-collection4,,,,,,,,m,,red,,water,fb9c3fd7-d570-443a-8619-ccef2a9ce6e9,2893.0,,0,deny,manual,38.91,162.89,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,75.30,,collection4
amazing-dry-sandals-collection4,,,,,,,,m,,blue,,water,d355855c-29a4-45f3-9e4d-7c962b18909e,2536.0,,0,deny,manual,58.55,70.89,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,37.80,,collection4
amazing-dry-sandals-collection4,,,,,,,,l,,red,,water,1e1b033b-780d-4071-abda-31a70ebc1511,82.0,,0,deny,manual,92.31,611.47,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,429.93,,collection4
amazing-dry-sandals-collection4,,,,,,,,l,,blue,,water,bd97deb2-ef2a-4da5-bee1-c87f7f22819f,621.0,,0,deny,manual,132.20,654.94,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,542.43,,collection4
amazing-dry-sandals-collection4,,,,,,,,xl,,red,,water,dfabc2ee-0fca-46ac-ab17-bfc5ee55f0e9,3918.0,,0,deny,manual,4.34,24.85,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,16.23,,collection4
amazing-dry-sandals-collection4,,,,,,,,xl,,blue,,water,80584afe-6e51-4bc4-8203-1f143942ca66,3163.0,,0,deny,manual,316.72,367.69,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,337.95,,collection4
amazing-dry-sandals-collection3,Amazing Dry Sandals Collection3,,Shopify,Home,,TRUE,Size,xs,Color,red,Element,water,8aa648a9-43a1-4c45-a59f-08d1416730d1,1750.0,,0,deny,manual,14.81,71.26,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0457/6431/3110/products/AAUvwnj0ICORVuxs41ODOvnhvedArLiSV20df7r8XBjEUQ_s900-c-k-c0x00ffffff-no-rj_f6d8d09b-e96a-47c5-9c35-07df930be180.jpg?v=1614295426,1,,FALSE,,,,,,,,,,,,,,,,,kg,,7.05,active,collection3
amazing-dry-sandals-collection3,,,,,,,,xs,,blue,,water,e969e76a-bffd-4ff3-80e2-b1273e9d89f6,1220.0,,0,deny,manual,50.72,268.96,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,35.62,,collection3
amazing-dry-sandals-collection3,,,,,,,,s,,red,,water,7275a086-9530-4e39-894b-9bc759d05bb6,119.0,,0,deny,manual,129.26,258.17,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,136.22,,collection3
amazing-dry-sandals-collection3,,,,,,,,s,,blue,,water,14614abb-fee0-46ee-9075-ccb0c91b9342,2949.0,,0,deny,manual,854.64,922.25,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,910.92,,collection3
amazing-dry-sandals-collection3,,,,,,,,m,,red,,water,4b52e6f1-5734-49c5-8a07-b7c33085a079,609.0,,0,deny,manual,390.41,930.02,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,850.19,,collection3
amazing-dry-sandals-collection3,,,,,,,,m,,blue,,water,e17b142b-da7b-4579-b5a9-fe3570e272a8,4369.0,,0,deny,manual,517.98,899.92,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,150.34,,collection3
amazing-dry-sandals-collection3,,,,,,,,l,,red,,water,9980553c-ea74-444f-9a40-6dafe065dd91,2775.0,,0,deny,manual,527.83,532.89,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,389.16,,collection3
amazing-dry-sandals-collection3,,,,,,,,l,,blue,,water,41f51085-123a-4f96-9618-7f47fc458706,3781.0,,0,deny,manual,112.29,568.97,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,189.18,,collection3
